Id,BB_Stats__c,Account_Number__c,BB_Last_Sync_Date__c,NS_Invoice_Due_Date__c,BB_Account__c,BB_Account_Sequence__c,Revenue_Account_ID__c,NS_Invoice_Amt_Due__c
0013i00002KrYeWAAV,605869,,,,605869,605869-0,,0
0013i00002KrYeXAAV,605871,,,,605871,605871-0,,0
0013i00002KrYeYAAV,605872,,,,605872,605872-0,,0
0013i00002KrYeZAAV,605877,,,,605877,605877-0,,0
0013i00002KrYeaAAF,605878,,,,605878,605878-0,,0
0013i00002KrYebAAF,605879,,,,605879,605879-0,,0
0013i00002KrYecAAF,605889,,,,605889,605889-0,,0
0013i00002KrYeeAAF,605898,,,,605898,605898-0,,0
0013i00002KrYefAAF,605900,,,,605900,605900-0,,0
0013i00002KrYegAAF,605906,,,,605906,605906-0,,0
0013i00002KrYehAAF,605909,,,,605909,605909-0,,0
0013i00002KrYeiAAF,605912,,,,605912,605912-0,,0
0013i00002KrYejAAF,605913,,,,605913,605913-0,,0
0013i00002KrYekAAF,605924,,,,605924,605924-0,,0
0013i00002KrYelAAF,605925,,,,605925,605925-0,,0
0013i00002KrYemAAF,605932,,,,605932,605932-0,,0
0013i00002KrYenAAF,605935,,,,605935,605935-0,,0
0013i00002KrYeoAAF,605938,,,,605938,605938-0,,0
0013i00002KrYepAAF,605939,,,,605939,605939-0,,0
0013i00002KrYeqAAF,605944,,,,605944,605944-0,,0
0013i00002KrYerAAF,605945,,,,605945,605945-0,,0
0013i00002KrYesAAF,605947,,,,605947,605947-0,,0
0013i00002KrYetAAF,605948,,,,605948,605948-0,,0
0013i00002KrYeuAAF,605953,,,,605953,605953-0,,0
0013i00002KrYexAAF,605963,,,,605963,605963-0,,0
0013i00002KrYeyAAF,605965,,,,605965,605965-0,,0
0013i00002KrYezAAF,605967,,,,605967,605967-0,,0
0013i00002KrYf0AAF,605972,,,,605972,605972-0,,0
0013i00002KrYf1AAF,605973,,,,605973,605973-0,,0
0013i00002KrYf2AAF,605982,,,,605982,605982-0,,0
0013i00002KrYf3AAF,605997,,,,605997,605997-0,,0
0013i00002KrYf4AAF,605999,,,,605999,605999-0,,0
0013i00002KrYf5AAF,606000,,,,606000,606000-0,,0
0013i00002KrYf6AAF,606001,,,,606001,606001-0,,0
0013i00002KrYf8AAF,606012,,,,606012,606012-0,,0
0013i00002KrYf9AAF,606018,,,,606018,606018-0,,0
0013i00002KrYfAAAV,606020,,,,606020,606020-0,,0
0013i00002KrYiEAAV,606021,,,,606021,606021-0,,0
0013i00002KrYiFAAV,606024,,,,606024,606024-0,,0
0013i00002KrYiGAAV,606027,,,,606027,606027-0,,0
0013i00002KrYiHAAV,606029,,,,606029,606029-0,,0
0013i00002KrYiIAAV,606030,,,,606030,606030-0,,0
0013i00002KrYiJAAV,606038,,,,606038,606038-0,,0
0013i00002KrYiKAAV,606040,,,,606040,606040-0,,0
0013i00002KrYiLAAV,606044,,,,606044,606044-0,,0
0013i00002KrYiMAAV,606046,,,,606046,606046-0,,0
0013i00002KrYiNAAV,606052,,,,606052,606052-0,,0
0013i00002KrYiOAAV,606058,,,,606058,606058-0,,0
0013i00002KrYiPAAV,606066,,,,606066,606066-0,,0
0013i00002KrYiQAAV,606067,,,,606067,606067-0,,0
0013i00002KrYiRAAV,606068,,,,606068,606068-0,,0
0013i00002KrYiSAAV,606073,,,,606073,606073-0,,0
0013i00002KrYiTAAV,606075,,,,606075,606075-0,,0
0013i00002KrYiUAAV,606076,,,,606076,606076-0,,0
0013i00002KrYiVAAV,606077,,,,606077,606077-0,,0
0013i00002KrYiWAAV,606081,,,,606081,606081-0,,0
0013i00002KrYiXAAV,606082,,,,606082,606082-0,,0
0013i00002KrYiZAAV,606091,,,,606091,606091-0,,0
0013i00002KrYiaAAF,606092,,,,606092,606092-0,,0
0013i00002KrYibAAF,606095,,,,606095,606095-0,,0
0013i00002KrYicAAF,606099,,,,606099,606099-0,,0
0013i00002KrYidAAF,606109,,,,606109,606109-0,,0
0013i00002KrYifAAF,606116,,,,606116,606116-0,,0
0013i00002KrYigAAF,606120,,,,606120,606120-0,,0
0013i00002KrYihAAF,606126,,,,606126,606126-0,,0
0013i00002KrYiiAAF,606129,,,,606129,606129-0,,0
0013i00002KrYijAAF,606131,,,,606131,606131-0,,0
0013i00002KrYikAAF,606135,,,,606135,606135-0,,0
0013i00002KrYilAAF,606139,,,,606139,606139-0,,0
0013i00002KrYimAAF,606140,,,,606140,606140-0,,0
0013i00002KrYioAAF,606144,,,,606144,606144-0,,0
0013i00002KrYipAAF,606151,,,,606151,606151-0,,0
0013i00002KrYiqAAF,606152,,,,606152,606152-0,,0
0013i00002KrYirAAF,606154,,,,606154,606154-0,,0
0013i00002KrYisAAF,606156,,,,606156,606156-0,,0
0013i00002KrYivAAF,606165,,,,606165,606165-0,,0
0013i00002KrYiwAAF,606167,,,,606167,606167-0,,0
0013i00002KrYiyAAF,606171,,,,606171,606171-0,,0
0013i00002KrYizAAF,606173,,,,606173,606173-0,,0
0013i00002KrYj0AAF,606183,,,,606183,606183-0,,0
0013i00002KrYj1AAF,606185,,,,606185,606185-0,,0
0013i00002KrYj2AAF,606189,,,,606189,606189-0,,0
0013i00002KrYj3AAF,606190,,,,606190,606190-0,,0
0013i00002KrYj4AAF,606193,,,,606193,606193-0,,0
0013i00002KrYj5AAF,606195,,,,606195,606195-0,,0
0013i00002KrYj6AAF,606198,,,,606198,606198-0,,0
0013i00002KrYj7AAF,606199,,,,606199,606199-0,,0
0013i00002KrYj8AAF,606205,,,,606205,606205-0,,0
0013i00002KrYj9AAF,606206,,,,606206,606206-0,,0
0013i00002KrYjAAAV,606207,,,,606207,606207-0,,0
0013i00002KrYjBAAV,606211,,,,606211,606211-0,,0
0013i00002KrYjCAAV,606212,,,,606212,606212-0,,0
0013i00002KrYjDAAV,606213,,,,606213,606213-0,,0
0013i00002KrYjEAAV,606215,,,,606215,606215-0,,0
0013i00002KrYjIAAV,606220,,,,606220,606220-0,,0
0013i00002KrYjJAAV,606222,,,,606222,606222-0,,0
0013i00002KrYjKAAV,606226,,,,606226,606226-0,,0
0013i00002KrYjLAAV,606229,,,,606229,606229-0,,0
0013i00002KrYjMAAV,606231,,,,606231,606231-0,,0
0013i00002KrYjNAAV,606232,,,,606232,606232-0,,0
0013i00002KrYjOAAV,606236,,,,606236,606236-0,,0
0013i00002KrYjPAAV,606237,,,,606237,606237-0,,0
0013i00002KrYjQAAV,606238,,,,606238,606238-0,,0
0013i00002KrYjRAAV,606240,,,,606240,606240-0,,0
0013i00002KrYjSAAV,606241,,,,606241,606241-0,,0
0013i00002KrYjTAAV,606242,,,,606242,606242-0,,0
0013i00002KrYjUAAV,606244,,,,606244,606244-0,,0
0013i00002KrYjVAAV,606245,,,,606245,606245-0,,0
0013i00002KrYjXAAV,606249,,,,606249,606249-0,,0
0013i00002KrYjYAAV,606252,,,,606252,606252-0,,0
0013i00002KrYjZAAV,606255,,,,606255,606255-0,,0
0013i00002KrYjaAAF,606256,,,,606256,606256-0,,0
0013i00002KrYjcAAF,606267,,,,606267,606267-0,,0
0013i00002KrYjdAAF,606269,,,,606269,606269-0,,0
0013i00002KrYjeAAF,606273,,,,606273,606273-0,,0
0013i00002KrYjhAAF,606303,,,,606303,606303-0,,0
0013i00002KrYjiAAF,606307,,,,606307,606307-0,,0
0013i00002KrYjjAAF,606308,,,,606308,606308-0,,0
0013i00002KrYjkAAF,606319,,,,606319,606319-0,,0
0013i00002KrYjlAAF,606322,,,,606322,606322-0,,0
0013i00002KrYjnAAF,606328,,,,606328,606328-0,,0
0013i00002KrYjoAAF,606332,,,,606332,606332-0,,0
0013i00002KrYjpAAF,606333,,,,606333,606333-0,,0
0013i00002KrYjqAAF,606335,,,,606335,606335-0,,0
0013i00002KrYjrAAF,606341,,,,606341,606341-0,,0
0013i00002KrYjsAAF,606342,,,,606342,606342-0,,0
0013i00002KrYjtAAF,606343,,,,606343,606343-0,,0
0013i00002KrYjuAAF,606345,,,,606345,606345-0,,0
0013i00002KrYjvAAF,606346,,,,606346,606346-0,,0
0013i00002KrYjwAAF,606348,,,,606348,606348-0,,0
0013i00002KrYjxAAF,606351,,,,606351,606351-0,,0
0013i00002KrYjyAAF,606357,,,,606357,606357-0,,0
0013i00002KrYk0AAF,606360,,,,606360,606360-0,,0
0013i00002KrYk2AAF,606367,,,,606367,606367-0,,0
0013i00002KrYk3AAF,606369,,,,606369,606369-0,,0
0013i00002KrYk4AAF,606374,,,,606374,606374-0,,0
0013i00002KrYk5AAF,606377,,,,606377,606377-0,,0
0013i00002KrYk6AAF,606382,,,,606382,606382-0,,0
0013i00002KrYk7AAF,606385,,,,606385,606385-0,,0
0013i00002KrYk8AAF,606388,,,,606388,606388-0,,0
0013i00002KrYk9AAF,606395,,,,606395,606395-0,,0
0013i00002KrYkAAAV,606398,,,,606398,606398-0,,0
0013i00002KrYkBAAV,606400,,,,606400,606400-0,,0
0013i00002KrYkCAAV,606412,,,,606412,606412-0,,0
0013i00002KrYkDAAV,606413,,,2023-06-01,606413,606413-0,,217
0013i00002KrYkEAAV,606419,,,,606419,606419-0,,0
0013i00002KrYkFAAV,606425,,,,606425,606425-0,,0
0013i00002KrYkGAAV,606427,,,,606427,606427-0,,0
0013i00002KrYkHAAV,606428,,,,606428,606428-0,,0
0013i00002KrYkIAAV,606430,,,,606430,606430-0,,0
0013i00002KrYkJAAV,606431,,,,606431,606431-0,,0
0013i00002KrYkKAAV,606432,,,,606432,606432-0,,0
0013i00002KrYkLAAV,606434,,,,606434,606434-0,,0
0013i00002KrYkMAAV,606437,,,,606437,606437-0,,0
0013i00002KrYkPAAV,606457,,,,606457,606457-0,,0
0013i00002KrYkQAAV,606461,,,,606461,606461-0,,0
0013i00002KrYkRAAV,606462,,,,606462,606462-0,,0
0013i00002KrYkSAAV,606463,,,,606463,606463-0,,0
0013i00002KrYkTAAV,606469,,,,606469,606469-0,,0
0013i00002KrYkUAAV,606473,,,,606473,606473-0,,0
0013i00002KrYkVAAV,606478,,,,606478,606478-0,,0
0013i00002KrYkWAAV,606479,,,,606479,606479-0,,0
0013i00002KrYkXAAV,606481,,,,606481,606481-0,,0
0013i00002KrYkYAAV,606483,,,,606483,606483-0,,0
0013i00002KrYkZAAV,606484,,,,606484,606484-0,,0
0013i00002KrYkaAAF,606494,,,,606494,606494-0,,0
0013i00002KrYkbAAF,606500,,,,606500,606500-0,,0
0013i00002KrYkcAAF,606504,,,,606504,606504-0,,0
0013i00002KrYkdAAF,606510,,,,606510,606510-0,,0
0013i00002KrYkeAAF,606512,,,,606512,606512-0,,0
0013i00002KrYkfAAF,606514,,,,606514,606514-0,,0
0013i00002KrYkgAAF,606515,,,,606515,606515-0,,0
0013i00002KrYkhAAF,606519,,,,606519,606519-0,,0
0013i00002KrYkiAAF,606520,,,,606520,606520-0,,0
0013i00002KrYkjAAF,606521,,,,606521,606521-0,,0
0013i00002KrYkkAAF,606522,,,,606522,606522-0,,0
0013i00002KrYkmAAF,606526,,,,606526,606526-0,,0
0013i00002KrYknAAF,606527,,,,606527,606527-0,,0
0013i00002KrYkoAAF,606529,,,,606529,606529-0,,0
0013i00002KrYkpAAF,606536,,,,606536,606536-0,,0
0013i00002KrYkqAAF,606537,,,,606537,606537-0,,0
0013i00002KrYkrAAF,606541,,,,606541,606541-0,,0
0013i00002KrYksAAF,606543,,,,606543,606543-0,,0
0013i00002KrYktAAF,606544,,,,606544,606544-0,,0
0013i00002KrYkuAAF,606545,,,,606545,606545-0,,0
0013i00002KrYkvAAF,606551,,,,606551,606551-0,,0
0013i00002KrYkwAAF,606553,,,,606553,606553-0,,0
0013i00002KrYkxAAF,606557,,,,606557,606557-0,,0
0013i00002KrYkyAAF,606558,,,,606558,606558-0,,0
0013i00002KrYkzAAF,606561,,,,606561,606561-0,,0
0013i00002KrYl0AAF,606563,,,,606563,606563-0,,0
0013i00002KrYl1AAF,606566,,,,606566,606566-0,,0
0013i00002KrYl2AAF,606570,,,,606570,606570-0,,0
0013i00002KrYl3AAF,606573,,,,606573,606573-0,,0
0013i00002KrYl4AAF,606574,,,,606574,606574-0,,0
0013i00002KrYl5AAF,606581,,,,606581,606581-0,,0
0013i00002KrYl6AAF,606583,,,,606583,606583-0,,0
0013i00002KrYnsAAF,606589,,,,606589,606589-0,,0
0013i00002KrYntAAF,606591,,,,606591,606591-0,,0
0013i00002KrYnuAAF,606595,,,,606595,606595-0,,0
0013i00002KrYnvAAF,606596,,,,606596,606596-0,,0
0013i00002KrYnxAAF,606599,,,,606599,606599-0,,0
0013i00002KrYnzAAF,606603,,,,606603,606603-0,,0
0013i00002KrYo0AAF,606604,,,,606604,606604-0,,0
0013i00002KrYo1AAF,606605,,,,606605,606605-0,,0
0013i00002KrYo2AAF,606606,,,,606606,606606-0,,0
0013i00002KrYo3AAF,606611,,,,606611,606611-0,,0
0013i00002KrYo4AAF,606613,,,,606613,606613-0,,0
0013i00002KrYo5AAF,606614,,,,606614,606614-0,,0
0013i00002KrYo6AAF,606620,,,,606620,606620-0,,0
0013i00002KrYo7AAF,606625,,,,606625,606625-0,,0
0013i00002KrYo8AAF,606626,,,,606626,606626-0,,0
0013i00002KrYo9AAF,606627,,,,606627,606627-0,,0
0013i00002KrYoAAAV,606629,,,,606629,606629-0,,0
0013i00002KrYoBAAV,606631,,,,606631,606631-0,,0
0013i00002KrYoCAAV,606632,,,,606632,606632-0,,0
0013i00002KrYoDAAV,606634,,,,606634,606634-0,,0
0013i00002KrYoEAAV,606636,,,,606636,606636-0,,0
0013i00002KrYoFAAV,606641,,,,606641,606641-0,,0
0013i00002KrYoGAAV,606651,,,,606651,606651-0,,0
0013i00002KrYoHAAV,606658,,,,606658,606658-0,,0
0013i00002KrYoIAAV,606659,,,,606659,606659-0,,0
0013i00002KrYoJAAV,606660,,,,606660,606660-0,,0
0013i00002KrYoKAAV,606661,,,,606661,606661-0,,0
0013i00002KrYoLAAV,606670,,,,606670,606670-0,,0
0013i00002KrYoMAAV,606671,,,,606671,606671-0,,0
0013i00002KrYoNAAV,606673,,,,606673,606673-0,,0
0013i00002KrYoOAAV,606676,,,,606676,606676-0,,0
0013i00002KrYoPAAV,606677,,,,606677,606677-0,,0
0013i00002KrYoQAAV,606679,,,,606679,606679-0,,0
0013i00002KrYoRAAV,606680,,,,606680,606680-0,,0
0013i00002KrYoSAAV,606681,,,,606681,606681-0,,0
0013i00002KrYoTAAV,606682,,,,606682,606682-0,,0
0013i00002KrYoUAAV,606683,,,,606683,606683-0,,0
0013i00002KrYoVAAV,606694,,,,606694,606694-0,,0
0013i00002KrYoWAAV,606700,,,,606700,606700-0,,0
0013i00002KrYoXAAV,606704,,,,606704,606704-0,,0
0013i00002KrYoYAAV,606706,,,,606706,606706-0,,0
0013i00002KrYoZAAV,606708,,,,606708,606708-0,,0
0013i00002KrYoaAAF,606712,,,,606712,606712-0,,0
0013i00002KrYobAAF,606713,,,,606713,606713-0,,0
0013i00002KrYocAAF,606715,,,,606715,606715-0,,0
0013i00002KrYodAAF,606719,,,,606719,606719-0,,0
0013i00002KrYoeAAF,606726,,,,606726,606726-0,,0
0013i00002KrYofAAF,606727,,,,606727,606727-0,,0
0013i00002KrYogAAF,606728,,,,606728,606728-0,,0
0013i00002KrYohAAF,606731,,,,606731,606731-0,,0
0013i00002KrYojAAF,606736,,,,606736,606736-0,,0
0013i00002KrYokAAF,606738,,,,606738,606738-0,,0
0013i00002KrYolAAF,606741,,,,606741,606741-0,,0
0013i00002KrYomAAF,606744,,,,606744,606744-0,,0
0013i00002KrYonAAF,606745,,,,606745,606745-0,,0
0013i00002KrYooAAF,606750,,,2023-06-01,606750,606750-0,,517.75
0013i00002KrYopAAF,606751,,,,606751,606751-0,,0
0013i00002KrYoqAAF,606753,,,,606753,606753-0,,0
0013i00002KrYorAAF,606762,,,,606762,606762-0,,0
0013i00002KrYosAAF,606763,,,,606763,606763-0,,0
0013i00002KrYotAAF,606769,,,,606769,606769-0,,0
0013i00002KrYouAAF,606773,,,,606773,606773-0,,0
0013i00002KrYovAAF,606774,,,,606774,606774-0,,0
0013i00002KrYowAAF,606779,,,,606779,606779-0,,0
0013i00002KrYoxAAF,606781,,,,606781,606781-0,,0
0013i00002KrYoyAAF,606782,,,,606782,606782-0,,0
0013i00002KrYozAAF,606783,,,,606783,606783-0,,0
0013i00002KrYp0AAF,606787,,,,606787,606787-0,,0
0013i00002KrYp1AAF,606789,,,,606789,606789-0,,0
0013i00002KrYp2AAF,606790,,,,606790,606790-0,,0
0013i00002KrYp3AAF,606791,,,2023-06-01,606791,606791-0,,163.75
0013i00002KrYp4AAF,606793,,,,606793,606793-0,,0
0013i00002KrYp6AAF,606798,,,,606798,606798-0,,0
0013i00002KrYp8AAF,606800,,,,606800,606800-0,,0
0013i00002KrYp9AAF,606802,,,,606802,606802-0,,0
0013i00002KrYpAAAV,606807,,,,606807,606807-0,,0
0013i00002KrYpBAAV,606815,,,,606815,606815-0,,0
0013i00002KrYpCAAV,606823,,,,606823,606823-0,,0
0013i00002KrYpDAAV,606828,,,,606828,606828-0,,0
0013i00002KrYpEAAV,606830,,,,606830,606830-0,,0
0013i00002KrYpFAAV,606836,,,,606836,606836-0,,0
0013i00002KrYpGAAV,606839,,,,606839,606839-0,,0
0013i00002KrYpHAAV,606840,,,,606840,606840-0,,0
0013i00002KrYpIAAV,606842,,,,606842,606842-0,,0
0013i00002KrYpJAAV,606845,,,,606845,606845-0,,0
0013i00002KrYpKAAV,606853,,,,606853,606853-0,,0
0013i00002KrYpLAAV,606857,,,,606857,606857-0,,0
0013i00002KrYpMAAV,606866,,,,606866,606866-0,,0
0013i00002KrYpNAAV,606869,,,,606869,606869-0,,0
0013i00002KrYpOAAV,606874,,,,606874,606874-0,,0
0013i00002KrYpPAAV,606876,,,,606876,606876-0,,0
0013i00002KrYpQAAV,606877,,,,606877,606877-0,,0
0013i00002KrYpRAAV,606891,,,,606891,606891-0,,0
0013i00002KrYpSAAV,606895,,,,606895,606895-0,,0
0013i00002KrYpTAAV,606899,,,,606899,606899-0,,0
0013i00002KrYpUAAV,606903,,,,606903,606903-0,,0
0013i00002KrYpVAAV,606904,,,,606904,606904-0,,0
0013i00002KrYpWAAV,606909,,,,606909,606909-0,,0
0013i00002KrYpXAAV,606910,,,,606910,606910-0,,0
0013i00002KrYpZAAV,606915,,,,606915,606915-0,,0
0013i00002KrYpbAAF,606926,,,,606926,606926-0,,0
0013i00002KrYpcAAF,606928,,,,606928,606928-0,,0
0013i00002KrYpdAAF,606930,,,,606930,606930-0,,0
0013i00002KrYpeAAF,606931,,,,606931,606931-0,,0
0013i00002KrYpfAAF,606936,,,,606936,606936-0,,0
0013i00002KrYpgAAF,606939,,,,606939,606939-0,,0
0013i00002KrYphAAF,606940,,,,606940,606940-0,,0
0013i00002KrYpiAAF,606944,,,,606944,606944-0,,0
0013i00002KrYpjAAF,606954,,,,606954,606954-0,,0
0013i00002KrYpkAAF,606955,,,,606955,606955-0,,0
0013i00002KrYplAAF,606956,,,,606956,606956-0,,0
0013i00002KrYpmAAF,606961,,,,606961,606961-0,,0
0013i00002KrYpnAAF,606965,,,,606965,606965-0,,0
0013i00002KrYpoAAF,606969,,,,606969,606969-0,,0
0013i00002KrYppAAF,606972,,,,606972,606972-0,,0
0013i00002KrYpqAAF,606978,,,,606978,606978-0,,0
0013i00002KrYprAAF,606980,,,,606980,606980-0,,0
0013i00002KrYpsAAF,606990,,,,606990,606990-0,,0
0013i00002KrYptAAF,607014,,,,607014,607014-0,,0
0013i00002KrYpuAAF,607016,,,,607016,607016-0,,0
0013i00002KrYpvAAF,607017,,,,607017,607017-0,,0
0013i00002KrYpwAAF,607031,,,,607031,607031-0,,0
0013i00002KrYpxAAF,607032,,,,607032,607032-0,,0
0013i00002KrYpyAAF,607033,,,,607033,607033-0,,0
0013i00002KrYpzAAF,607034,,,,607034,607034-0,,0
0013i00002KrYq0AAF,607035,,,,607035,607035-0,,0
0013i00002KrYq1AAF,607038,,,,607038,607038-0,,0
0013i00002KrYq2AAF,607041,,,,607041,607041-0,,0
0013i00002KrYq3AAF,607043,,,,607043,607043-0,,0
0013i00002KrYq4AAF,607045,,,,607045,607045-0,,0
0013i00002KrYq5AAF,607048,,,,607048,607048-0,,0
0013i00002KrYq6AAF,607050,,,,607050,607050-0,,0
0013i00002KrYq7AAF,607053,,,,607053,607053-0,,0
0013i00002KrYq8AAF,607056,,,,607056,607056-0,,0
0013i00002KrYq9AAF,607061,,,,607061,607061-0,,0
0013i00002KrYqAAAV,607062,,,,607062,607062-0,,0
0013i00002KrYqBAAV,607063,,,,607063,607063-0,,0
0013i00002KrYqCAAV,607065,,,,607065,607065-0,,0
0013i00002KrYqDAAV,607066,,,,607066,607066-0,,0
0013i00002KrYqEAAV,607067,,,,607067,607067-0,,0
0013i00002KrYqGAAV,607073,,,,607073,607073-0,,0
0013i00002KrYqHAAV,607079,,,2023-06-01,607079,607079-0,,179.01
0013i00002KrYqIAAV,607081,,,,607081,607081-0,,0
0013i00002KrYqJAAV,607082,,,,607082,607082-0,,0
0013i00002KrYqKAAV,607090,,,,607090,607090-0,,0
0013i00002KrYqLAAV,607096,,,,607096,607096-0,,0
0013i00002KrYqMAAV,607099,,,,607099,607099-0,,0
0013i00002KrYqNAAV,607102,,,,607102,607102-0,,0
0013i00002KrYqPAAV,607107,,,,607107,607107-0,,0
0013i00002KrYqQAAV,607110,,,,607110,607110-0,,0
0013i00002KrYqRAAV,607132,,,,607132,607132-0,,0
0013i00002KrYqSAAV,607134,,,,607134,607134-0,,0
0013i00002KrYt2AAF,607138,,,,607138,607138-0,,0
0013i00002KrYt3AAF,607141,,,,607141,607141-0,,0
0013i00002KrYt4AAF,607142,,,,607142,607142-0,,0
0013i00002KrYt5AAF,607153,,,,607153,607153-0,,0
0013i00002KrYt6AAF,607154,,,,607154,607154-0,,0
0013i00002KrYt7AAF,607158,,,,607158,607158-0,,0
0013i00002KrYt8AAF,607164,,,,607164,607164-0,,0
0013i00002KrYt9AAF,607167,,,,607167,607167-0,,0
0013i00002KrYtAAAV,607169,,,,607169,607169-0,,0
0013i00002KrYtBAAV,607170,,,,607170,607170-0,,0
0013i00002KrYtCAAV,607172,,,,607172,607172-0,,0
0013i00002KrYtDAAV,607176,,,,607176,607176-0,,0
0013i00002KrYtEAAV,607182,,,,607182,607182-0,,0
0013i00002KrYtFAAV,607191,,,,607191,607191-0,,0
0013i00002KrYtGAAV,607193,,,,607193,607193-0,,0
0013i00002KrYtHAAV,607195,,,,607195,607195-0,,0
0013i00002KrYtIAAV,607196,,,,607196,607196-0,,0
0013i00002KrYtJAAV,607197,,,,607197,607197-0,,0
0013i00002KrYtKAAV,607200,,,,607200,607200-0,,0
0013i00002KrYtLAAV,607203,,,2023-06-01,607203,607203-0,,326.8
0013i00002KrYtMAAV,607207,,,,607207,607207-0,,0
0013i00002KrYtNAAV,607209,,,,607209,607209-0,,0
0013i00002KrYtOAAV,607216,,,,607216,607216-0,,0
0013i00002KrYtPAAV,607219,,,,607219,607219-0,,0
0013i00002KrYtQAAV,607221,,,,607221,607221-0,,0
0013i00002KrYtRAAV,607229,,,,607229,607229-0,,0
0013i00002KrYtSAAV,607231,,,,607231,607231-0,,0
0013i00002KrYtTAAV,607232,,,,607232,607232-0,,0
0013i00002KrYtUAAV,607233,,,,607233,607233-0,,0
0013i00002KrYtVAAV,607234,,,,607234,607234-0,,0
0013i00002KrYtWAAV,607236,,,,607236,607236-0,,0
0013i00002KrYtXAAV,607240,,,,607240,607240-0,,0
0013i00002KrYtYAAV,607241,,,,607241,607241-0,,0
0013i00002KrYtZAAV,607246,,,,607246,607246-0,,0
0013i00002KrYtaAAF,607247,,,,607247,607247-0,,0
0013i00002KrYtbAAF,607253,,,,607253,607253-0,,0
0013i00002KrYtcAAF,607256,,,,607256,607256-0,,0
0013i00002KrYtdAAF,607257,,,,607257,607257-0,,0
0013i00002KrYteAAF,607262,,,,607262,607262-0,,0
0013i00002KrYtfAAF,607263,,,,607263,607263-0,,0
0013i00002KrYtgAAF,607269,,,,607269,607269-0,,0
0013i00002KrYthAAF,607275,,,,607275,607275-0,,0
0013i00002KrYtiAAF,607278,,,,607278,607278-0,,0
0013i00002KrYtjAAF,607286,,,,607286,607286-0,,0
0013i00002KrYtkAAF,607289,,,,607289,607289-0,,0
0013i00002KrYtlAAF,607292,,,,607292,607292-0,,0
0013i00002KrYtmAAF,607293,,,,607293,607293-0,,0
0013i00002KrYtnAAF,607294,,,,607294,607294-0,,0
0013i00002KrYtoAAF,607298,,,,607298,607298-0,,0
0013i00002KrYtpAAF,607302,,,,607302,607302-0,,0
0013i00002KrYtqAAF,607306,,,,607306,607306-0,,0
0013i00002KrYtrAAF,607309,,,,607309,607309-0,,0
0013i00002KrYtsAAF,607310,,,,607310,607310-0,,0
0013i00002KrYttAAF,607312,,,,607312,607312-0,,0
0013i00002KrYtvAAF,607316,,,2023-01-31,607316,607316-0,,1413
0013i00002KrYtwAAF,607318,,,,607318,607318-0,,0
0013i00002KrYtxAAF,607320,,,,607320,607320-0,,0
0013i00002KrYtyAAF,607332,,,,607332,607332-0,,0
0013i00002KrYtzAAF,607334,,,,607334,607334-0,,0
0013i00002KrYu0AAF,607341,,,,607341,607341-0,,0
0013i00002KrYu1AAF,607343,,,,607343,607343-0,,0
0013i00002KrYu2AAF,607346,,,,607346,607346-0,,0
0013i00002KrYu3AAF,607355,,,,607355,607355-0,,0
0013i00002KrYu4AAF,607358,,,,607358,607358-0,,0
0013i00002KrYu5AAF,607364,,,,607364,607364-0,,0
0013i00002KrYu6AAF,607377,,,,607377,607377-0,,0
0013i00002KrYu7AAF,607378,,,,607378,607378-0,,0
0013i00002KrYu8AAF,607381,,,2023-02-01,607381,607381-0,D00147245,1892
0013i00002KrYu9AAF,607382,,,,607382,607382-0,,0
0013i00002KrYuAAAV,607390,,,,607390,607390-0,,0
0013i00002KrYuBAAV,607392,,,,607392,607392-0,,0
0013i00002KrYuCAAV,607394,,,,607394,607394-0,,0
0013i00002KrYuDAAV,607397,,,,607397,607397-0,,0
0013i00002KrYuEAAV,607398,,,,607398,607398-0,,0
0013i00002KrYuFAAV,607401,,,,607401,607401-0,,0
0013i00002KrYuGAAV,607402,,,,607402,607402-0,,0
0013i00002KrYuHAAV,607403,,,,607403,607403-0,,0
0013i00002KrYuIAAV,607405,,,,607405,607405-0,,0
0013i00002KrYuJAAV,607406,,,,607406,607406-0,,0
0013i00002KrYuKAAV,607408,,,,607408,607408-0,,0
0013i00002KrYuLAAV,607413,,,,607413,607413-0,,0
0013i00002KrYuMAAV,607417,,,,607417,607417-0,,0
0013i00002KrYuNAAV,607418,,,,607418,607418-0,,0
0013i00002KrYuOAAV,607419,,,,607419,607419-0,,0
0013i00002KrYuPAAV,607421,,,,607421,607421-0,,0
0013i00002KrYuQAAV,607422,,,,607422,607422-0,,0
0013i00002KrYuRAAV,607429,,,,607429,607429-0,,0
0013i00002KrYuSAAV,607430,,,,607430,607430-0,,0
0013i00002KrYuTAAV,607434,,,,607434,607434-0,,0
0013i00002KrYuUAAV,607435,,,,607435,607435-0,,0
0013i00002KrYuVAAV,607438,,,,607438,607438-0,,0
0013i00002KrYuWAAV,607444,,,,607444,607444-0,,0
0013i00002KrYuXAAV,607446,,,,607446,607446-0,,0
0013i00002KrYuYAAV,607447,,,,607447,607447-0,,0
0013i00002KrYuZAAV,607448,,,,607448,607448-0,,0
0013i00002KrYuaAAF,607454,,,,607454,607454-0,,0
0013i00002KrYubAAF,607456,,,,607456,607456-0,,0
0013i00002KrYucAAF,607457,,,,607457,607457-0,,0
0013i00002KrYudAAF,607461,,,,607461,607461-0,,0
