Id,breadwinner_ns__TranDate__c
a9TDI000000D9082AC,2021-11-01
a9TDI000000D9N72AK,2021-11-01
a9TDI000000D9712AC,2021-11-01
a9TDI000000D9762AC,2021-11-01
a9TDI000000D97E2AS,2021-11-01
a9TDI000000D9QC2A0,2021-11-01
a9TDI000000D9Pp2AK,2021-11-01
a9TDI000000D9Ty2AK,2021-11-01
a9TDI000000D9Hu2AK,2021-11-01
a9TDI000000D9Ia2AK,2021-11-01
a9TDI000000D9Yl2AK,2021-11-01
a9TDI000000D9Ym2AK,2021-11-01
a9TDI000000D9AO2A0,2021-11-01
a9TDI000000D99w2AC,2021-11-01
a9TDI000000D7xO2AS,2021-11-01
a9TDI000000D7xX2AS,2021-11-01
a9TDI000000D7L12AK,2021-11-01
a9TDI000000D7xh2AC,2021-11-01
a9TDI000000D7L42AK,2021-11-01
a9TDI000000D7ey2AC,2021-11-01
a9TDI000000D7D42AK,2021-11-01
a9TDI000000D7DX2A0,2021-11-01
a9TDI000000D7Dg2AK,2021-11-01
a9TDI000000D7YO2A0,2021-11-01
a9TDI000000D82I2AS,2021-11-01
a9TDI000000D82N2AS,2021-11-01
a9TDI000000D7oU2AS,2021-11-01
a9TDI000000D7i92AC,2021-11-01
a9TDI000000D7oA2AS,2021-11-01
a9TDI000000D7vA2AS,2021-11-01
a9TDI000000D7qL2AS,2021-11-01
a9TDI000000D7KT2A0,2021-11-01
a9TDI000000D8Gy2AK,2021-11-01
a9TDI000000D7ZJ2A0,2021-11-01
a9TDI000000D7Ti2AK,2021-11-01
a9TDI000000D7Zz2AK,2021-11-01
a9TDI000000D7fc2AC,2021-11-01
a9TDI000000D8TG2A0,2021-11-01
a9TDI000000D8562AC,2021-11-01
a9TDI000000D7lK2AS,2021-11-01
a9TDI000000D7Sz2AK,2021-11-01
a9TDI000000D7tY2AS,2021-11-01
a9TDI000000D8FX2A0,2021-11-01
a9TDI000000D8C62AK,2021-11-01
a9TDI000000D8HC2A0,2021-11-01
a9TDI000000D7jv2AC,2021-11-01
a9TDI000000D7vt2AC,2021-11-01
a9TDI000000D89f2AC,2021-11-01
a9TDI000000D7vy2AC,2021-11-01
a9TDI000000D7wC2AS,2021-11-01
a9TDI000000D7t22AC,2021-11-01
a9TDI000000D7ws2AC,2021-11-01
a9TDI000000D7VV2A0,2021-11-01
a9TDI000000D7x02AC,2021-11-01
a9TDI000000D7x12AC,2021-11-01
a9TDI000000D7x72AC,2021-11-01
a9TDI000000D7vg2AC,2021-11-01
a9TDI000000D7cx2AC,2021-11-01
a9TDI000000D7vS2AS,2021-11-01
a9TDI000000D7mb2AC,2021-11-01
a9TDI000000D81A2AS,2021-11-01
a9TDI000000D83F2AS,2021-11-01
a9TDI000000D83T2AS,2021-11-01
a9TDI000000D8Jv2AK,2021-11-01
a9TDI000000D81l2AC,2021-11-01
a9TDI000000D86Z2AS,2021-11-01
a9TDI000000D7so2AC,2021-11-01
a9TDI000000D81R2AS,2021-11-01
a9TDI000000D8GO2A0,2021-11-01
a9TDI000000D7wa2AC,2021-11-01
a9TDI000000D7wf2AC,2021-11-01
a9TDI000000D8yD2AS,2021-11-01
a9TDI000000D8p62AC,2021-11-01
a9TDI000000D8pM2AS,2021-11-01
a9TDI000000D8pU2AS,2021-11-01
a9TDI000000D8mS2AS,2021-11-01
a9TDI000000D8Lr2AK,2021-11-01
a9TDI000000D8cB2AS,2021-11-01
a9TDI000000D6UY2A0,2021-11-01
a9TDI000000D6pX2AS,2021-11-01
a9TDI000000D6mO2AS,2021-11-01
a9TDI000000D6au2AC,2021-11-01
a9TDI000000D6ai2AC,2021-11-01
a9TDI000000D6oh2AC,2021-11-01
a9TDI000000D6gk2AC,2021-11-01
a9TDI000000D6lJ2AS,2021-11-01
a9TDI000000D6Sf2AK,2021-11-01
a9TDI000000D6v22AC,2021-11-01
a9TDI000000D6v32AC,2021-11-01
a9TDI000000D6dF2AS,2021-11-01
a9TDI000000D72p2AC,2021-11-01
a9TDI000000D6pi2AC,2021-11-01
a9TDI000000D72U2AS,2021-11-01
a9TDI000000D79o2AC,2021-11-01
a9TDI000000D79t2AC,2021-11-01
a9TDI000000D7RD2A0,2021-11-01
a9TDI000000D6ZH2A0,2021-11-01
a9TDI000000D6ZI2A0,2021-11-01
a9TDI000000D6bH2AS,2021-11-01
a9TDI000000D7HX2A0,2021-11-01
a9TDI000000D7FJ2A0,2021-11-01
a9TDI000000D7FP2A0,2021-11-01
a9TDI000000D71b2AC,2021-11-01
a9TDI000000D75I2AS,2021-11-01
a9TDI000000D77O2AS,2021-11-01
a9TDI000000D6kU2AS,2021-11-01
a9TDI000000D7iN2AS,2021-11-01
a9TDI000000D76n2AC,2021-11-01
a9TDI000000D74p2AC,2021-11-01
a9TDI000000D6nZ2AS,2021-11-01
a9TDI000000D7EL2A0,2021-11-01
a9TDI000000D6rl2AC,2021-11-01
a9TDI000000D78A2AS,2021-11-01
a9TDI000000D7922AC,2021-11-01
a9TDI000000D6xC2AS,2021-11-01
a9TDI000000D7kl2AC,2021-11-01
a9TDI000000D7F12AK,2021-11-01
a9TDI000000D77r2AC,2021-11-01
a9TDI000000D7eb2AC,2021-11-01
a9TDI000000D7oj2AC,2021-11-01
a9TDI000000D7eh2AC,2021-11-01
a9TDI000000D6z22AC,2021-11-01
a9TDI000000D6yZ2AS,2021-11-01
a9TDI000000D7IF2A0,2021-11-01
a9TDI000000D7as2AC,2021-11-01
a9TDI000000D7Us2AK,2021-11-01
a9TDI000000D7Uw2AK,2021-11-01
a9TDI000000D7V92AK,2021-11-01
a9TDI000000D7VF2A0,2021-11-01
a9TDI000000D6yd2AC,2021-11-01
a9TDI000000D7PY2A0,2021-11-01
a9TDI000000D7U12AK,2021-11-01
a9TDI000000D8072AC,2021-11-01
a9TDI000000D8032AC,2021-11-01
a9TDI000000D7kj2AC,2021-11-01
a9TDI000000D7CQ2A0,2021-11-01
a9TDI000000D7Cd2AK,2021-11-01
a9TDI000000D7xm2AC,2021-11-01
a9TDI000000D7fD2AS,2021-11-01
a9TDI000000D7fF2AS,2021-11-01
a9TDI000000D7Lp2AK,2021-11-01
a9TDI000000D7Hk2AK,2021-11-01
a9TDI000000D6m32AC,2021-11-01
a9TDI000000D07S2AS,2021-11-01
a9TDI000000D07T2AS,2021-11-01
a9TDI000000D07U2AS,2021-11-01
a9TDI000000D07W2AS,2021-11-01
a9TDI000000D6Qm2AK,2021-11-01
a9TDI000000D6V02AK,2021-11-01
a9TDI000000D6QH2A0,2021-11-01
a9TDI000000D7Ba2AK,2021-11-01
a9TDI000000D6t82AC,2021-11-01
a9TDI000000D7Be2AK,2021-11-01
a9TDI000000D6Y42AK,2021-11-01
a9TDI000000D6W72AK,2021-11-01
a9TDI000000D6Rx2AK,2021-11-01
a9TDI000000D6WQ2A0,2021-11-01
a9TDI000000D6SG2A0,2021-11-01
a9TDI000000D6W82AK,2021-11-01
a9TDI000000D6rB2AS,2021-11-01
a9TDI000000D6rR2AS,2021-11-01
a9TDI000000D6R42AK,2021-11-01
a9TDI000000D6RG2A0,2021-11-01
a9TDI000000D6cf2AC,2021-11-01
a9TDI000000D6fp2AC,2021-11-01
a9TDI000000D6l92AC,2021-11-01
a9TDI000000D7gv2AC,2021-11-01
a9TDI000000D7gw2AC,2021-11-01
a9TDI000000D70u2AC,2021-11-01
a9TDI000000D7h12AC,2021-11-01
a9TDI000000D7182AC,2021-11-01
a9TDI000000D6hy2AC,2021-11-01
a9TDI000000D6i92AC,2021-11-01
a9TDI000000D6Rq2AK,2021-11-01
a9TDI000000D6sK2AS,2021-11-01
a9TDI000000D6sN2AS,2021-11-01
a9TDI000000D6TP2A0,2021-11-01
a9TDI000000D6mt2AC,2021-11-01
a9TDI000000D6mw2AC,2021-11-01
a9TDI000000D6uG2AS,2021-11-01
a9TDI000000D6uH2AS,2021-11-01
a9TDI000000D6qd2AC,2021-11-01
a9TDI000000D6Yq2AK,2021-11-01
a9TDI000000D6qE2AS,2021-11-01
a9TDI000000D07C2AS,2021-11-01
a9TDI000000D6Sx2AK,2021-11-01
a9TDI000000CxtU2AS,2021-11-01
a9TDI000000Cxta2AC,2021-11-01
a9TDI000000Cxnb2AC,2021-11-01
a9TDI000000Cxou2AC,2021-11-01
a9TDI000000CxkS2AS,2021-11-01
a9TDI000000Cxn72AC,2021-11-01
a9TDI000000Cy3Y2AS,2021-11-01
a9TDI000000CxqA2AS,2021-11-01
a9TDI000000Cy392AC,2021-11-01
a9TDI000000Cy3B2AS,2021-11-01
a9TDI000000Cxqr2AC,2021-11-01
a9TDI000000CxyZ2AS,2021-11-01
a9TDI000000Cxqh2AC,2021-11-01
a9TDI000000Cxwl2AC,2021-11-01
a9TDI000000Cxwn2AC,2021-11-01
a9TDI000000Cxwo2AC,2021-11-01
a9TDI000000Cxph2AC,2021-11-01
a9TDI000000Cxxg2AC,2021-11-01
a9TDI000000Cxxh2AC,2021-11-01
a9TDI000000Cxzv2AC,2021-11-01
a9TDI000000Cy3y2AC,2021-11-01
a9TDI000000Cy012AC,2021-11-01
a9TDI000000CxxR2AS,2021-11-01
a9TDI000000Cy0q2AC,2021-11-01
a9TDI000000CxoO2AS,2021-11-01
a9TDI000000Cxrh2AC,2021-11-01
a9TDI000000Cy2L2AS,2021-11-01
a9TDI000000Cxuj2AC,2021-11-01
a9TDI000000Cy2o2AC,2021-11-01
a9TDI000000Cy2r2AC,2021-11-01
a9TDI000000Cy372AC,2021-11-01
a9TDI000000CxsO2AS,2021-11-01
a9TDI000000CxsS2AS,2021-11-01
a9TDI000000Cxy02AC,2021-11-01
a9TDI000000Cxy22AC,2021-11-01
a9TDI000000Cxy72AC,2021-11-01
a9TDI000000D05i2AC,2021-11-01
a9TDI000000Czxi2AC,2021-11-01
a9TDI000000D06U2AS,2021-10-31
a9TDI000000D0762AC,2021-10-31
a9TDI000000D06W2AS,2021-10-31
a9TDI000000D06X2AS,2021-10-31
a9TDI000000D06Y2AS,2021-10-31
a9TDI000000D06Z2AS,2021-10-31
a9TDI000000D06a2AC,2021-10-31
a9TDI000000D06b2AC,2021-10-31
a9TDI000000D06c2AC,2021-10-31
a9TDI000000D06g2AC,2021-10-31
a9TDI000000D06y2AC,2021-10-31
a9TDI000000D06z2AC,2021-10-31
a9TDI000000D0702AC,2021-10-31
a9TDI000000D0712AC,2021-10-31
a9TDI000000D0722AC,2021-10-31
a9TDI000000D0732AC,2021-10-31
a9TDI000000D0742AC,2021-10-31
a9TDI000000D0752AC,2021-10-31
a9TDI000000D06V2AS,2021-10-31
a9TDI000000Cp2C2AS,2021-10-30
a9TDI000000D05b2AC,2021-10-30
a9TDI000000D05h2AC,2021-10-30
a9TDI000000D05f2AC,2021-10-30
a9TDI000000D05g2AC,2021-10-30
a9TDI000000D05e2AC,2021-10-30
a9TDI000000Cp2E2AS,2021-10-29
a9TDI000000Cp2L2AS,2021-10-29
a9TDI000000D05Z2AS,2021-10-29
a9TDI000000D05d2AC,2021-10-29
a9TDI000000D04u2AC,2021-10-29
a9TDI000000D05c2AC,2021-10-29
a9TDI000000D04t2AC,2021-10-29
a9TDI000000Cp2N2AS,2021-10-28
a9TDI000000Cp2U2AS,2021-10-28
a9TDI000000Czz62AC,2021-10-28
a9TDI000000Czz42AC,2021-10-28
a9TDI000000Czz52AC,2021-10-28
a9TDI000000Czz32AC,2021-10-28
a9TDI000000Czyb2AC,2021-10-27
a9TDI000000CzyS2AS,2021-10-27
a9TDI000000Czya2AC,2021-10-27
a9TDI000000CzzZ2AS,2021-10-26
a9TDI000000Czza2AC,2021-10-26
a9TDI000000Czxd2AC,2021-10-26
a9TDI000000Czxj2AC,2021-10-26
a9TDI000000Czy82AC,2021-10-26
a9TDI000000Czxv2AC,2021-10-26
a9TDI000000Czy02AC,2021-10-26
a9TDI000000Czy42AC,2021-10-26
a9TDI000000Czxt2AC,2021-10-26
a9TDI000000Czwr2AC,2021-10-25
a9TDI000000Czx82AC,2021-10-25
a9TDI000000Czx32AC,2021-10-25
a9TDI000000Czwt2AC,2021-10-25
a9TDI000000Czwf2AC,2021-10-24
a9TDI000000CzwB2AS,2021-10-23
a9TDI000000DAMZ2A4,2021-10-22
a9TDI000000Czm32AC,2021-10-22
a9TDI000000CzvV2AS,2021-10-22
a9TDI000000Czxg2AC,2021-10-22
a9TDI000000Czvi2AC,2021-10-22
a9TDI000000Czxh2AC,2021-10-22
a9TDI000000Czuy2AC,2021-10-21
a9TDI000000Czv12AC,2021-10-21
a9TDI000000CzvC2AS,2021-10-21
a9TDI000000Czvg2AC,2021-10-21
a9TDI000000Czxf2AC,2021-10-21
a9TDI000000CzvE2AS,2021-10-21
a9TDI000000CzvF2AS,2021-10-21
a9TDI000000Czxe2AC,2021-10-21
a9TDI000000Czuc2AC,2021-10-20
a9TDI000000Czuh2AC,2021-10-20
a9TDI000000Czua2AC,2021-10-20
a9TDI000000CzuL2AS,2021-10-20
a9TDI000000CzuP2AS,2021-10-20
a9TDI000000Czui2AC,2021-10-20
a9TDI000000Czu12AC,2021-10-19
a9TDI000000Cztb2AC,2021-10-19
a9TDI000000CztZ2AS,2021-10-19
a9TDI000000Czu22AC,2021-10-19
a9TDI000000CztK2AS,2021-10-18
a9TDI000000CzsO2AS,2021-10-16
a9TDI000000CzsQ2AS,2021-10-16
a9TDI000000CzsP2AS,2021-10-16
a9TDI000000CzoT2AS,2021-10-15
a9TDI000000Czrx2AC,2021-10-15
a9TDI000000Czry2AC,2021-10-15
a9TDI000000Czrz2AC,2021-10-15
a9TDI000000Czrw2AC,2021-10-15
a9TDI000000Czrs2AC,2021-10-15
a9TDI000000Czrt2AC,2021-10-15
a9TDI000000Czru2AC,2021-10-15
a9TDI000000Czrv2AC,2021-10-15
a9TDI000000Czs02AC,2021-10-15
a9TDI000000Czp12AC,2021-10-14
a9TDI000000CzoD2AS,2021-10-14
a9TDI000000Czp32AC,2021-10-14
a9TDI000000Czp42AC,2021-10-14
a9TDI000000Czp52AC,2021-10-14
a9TDI000000CzoE2AS,2021-10-14
a9TDI000000CzoF2AS,2021-10-14
a9TDI000000CzoG2AS,2021-10-14
a9TDI000000CzoH2AS,2021-10-14
a9TDI000000CzoI2AS,2021-10-14
a9TDI000000CzoM2AS,2021-10-14
a9TDI000000CzoN2AS,2021-10-14
a9TDI000000CzoP2AS,2021-10-14
a9TDI000000CzoR2AS,2021-10-14
a9TDI000000CzoU2AS,2021-10-14
a9TDI000000Czo02AC,2021-10-14
a9TDI000000Czp22AC,2021-10-14
a9TDI000000Cznn2AC,2021-10-13
a9TDI000000Czo12AC,2021-10-13
a9TDI000000Czoz2AC,2021-10-13
a9TDI000000Czoy2AC,2021-10-13
a9TDI000000Czn32AC,2021-10-12
a9TDI000000Czn42AC,2021-10-12
a9TDI000000Czn02AC,2021-10-12
a9TDI000000Czmz2AC,2021-10-12
a9TDI000000Czms2AC,2021-10-12
a9TDI000000CzmZ2AS,2021-10-11
a9TDI000000Czma2AC,2021-10-11
a9TDI000000Czm22AC,2021-10-11
a9TDI000000Czmc2AC,2021-10-11
a9TDI000000Czm02AC,2021-10-11
a9TDI000000Czmb2AC,2021-10-11
a9TDI000000Czle2AC,2021-10-10
a9TDI000000CzoS2AS,2021-10-08
a9TDI000000Czjw2AC,2021-10-08
a9TDI000000Czl42AC,2021-10-08
a9TDI000000Czke2AC,2021-10-08
a9TDI000000Czjx2AC,2021-10-08
a9TDI000000Czjg2AC,2021-10-07
a9TDI000000Czk82AC,2021-10-07
a9TDI000000Czk92AC,2021-10-07
a9TDI000000CzjY2AS,2021-10-07
a9TDI000000Czlf2AC,2021-10-07
a9TDI000000Czlg2AC,2021-10-07
a9TDI000000Czld2AC,2021-10-07
a9TDI000000Cziq2AC,2021-10-06
a9TDI000000Czj22AC,2021-10-06
a9TDI000000CzjC2AS,2021-10-06
a9TDI000000Czim2AC,2021-10-06
a9TDI000000Czii2AC,2021-10-06
a9TDI000000Czik2AC,2021-10-05
a9TDI000000Czhi2AC,2021-10-05
a9TDI000000Czm42AC,2021-10-05
a9TDI000000CziE2AS,2021-10-05
a9TDI000000Czhj2AC,2021-10-05
a9TDI000000Czh02AC,2021-10-04
a9TDI000000CzeO2AS,2021-10-02
a9TDI000000CzgI2AS,2021-10-02
a9TDI000000D8vl2AC,2021-10-01
a9TDI000000D8fG2AS,2021-10-01
a9TDI000000D8iL2AS,2021-10-01
a9TDI000000D8ga2AC,2021-10-01
a9TDI000000D93D2AS,2021-10-01
a9TDI000000D9wu2AC,2021-10-01
a9TDI000000D93N2AS,2021-10-01
a9TDI000000D9ur2AC,2021-10-01
a9TDI000000D9Ly2AK,2021-10-01
a9TDI000000D9ym2AC,2021-10-01
a9TDI000000D9ys2AC,2021-10-01
a9TDI000000D9ap2AC,2021-10-01
a9TDI000000D9Sq2AK,2021-10-01
a9TDI000000D9fB2AS,2021-10-01
a9TDI000000D9Kk2AK,2021-10-01
a9TDI000000D9VH2A0,2021-10-01
a9TDI000000D9VJ2A0,2021-10-01
a9TDI000000DBUg2AO,2021-10-01
a9TDI000000D9WF2A0,2021-10-01
a9TDI000000D9gU2AS,2021-10-01
a9TDI000000D9eW2AS,2021-10-01
a9TDI000000D9ed2AC,2021-10-01
a9TDI000000DA1o2AG,2021-10-01
a9TDI000000D9eg2AC,2021-10-01
a9TDI000000D9el2AC,2021-10-01
a9TDI000000D9iq2AC,2021-10-01
a9TDI000000D9cV2AS,2021-10-01
a9TDI000000DA3i2AG,2021-10-01
a9TDI000000D9ma2AC,2021-10-01
a9TDI000000D9mu2AC,2021-10-01
a9TDI000000D9mF2AS,2021-10-01
a9TDI000000D9MU2A0,2021-10-01
a9TDI000000D9Mj2AK,2021-10-01
a9TDI000000D9zJ2AS,2021-10-01
a9TDI000000D9xP2AS,2021-10-01
a9TDI000000D9xS2AS,2021-10-01
a9TDI000000D9xX2AS,2021-10-01
a9TDI000000D9hI2AS,2021-10-01
a9TDI000000DA232AG,2021-10-01
a9TDI000000DA2F2AW,2021-10-01
a9TDI000000DA2I2AW,2021-10-01
a9TDI000000D9ZV2A0,2021-10-01
a9TDI000000D9Zp2AK,2021-10-01
a9TDI000000DDvR2AW,2021-10-01
a9TDI000000DDvs2AG,2021-10-01
a9TDI000000DDx02AG,2021-10-01
a9TDI000000DDx32AG,2021-10-01
a9TDI000000DDxq2AG,2021-10-01
a9TDI000000DDMH2A4,2021-10-01
a9TDI000000DDML2A4,2021-10-01
a9TDI000000DDMO2A4,2021-10-01
a9TDI000000DEUg2AO,2021-10-01
a9TDI000000D9Nr2AK,2021-10-01
a9TDI000000D87b2AC,2021-10-01
a9TDI000000D8NK2A0,2021-10-01
a9TDI000000D8dt2AC,2021-10-01
a9TDI000000D8U72AK,2021-10-01
a9TDI000000D8Ty2AK,2021-10-01
a9TDI000000D84O2AS,2021-10-01
a9TDI000000D8lR2AS,2021-10-01
a9TDI000000D84S2AS,2021-10-01
a9TDI000000D8JQ2A0,2021-10-01
a9TDI000000D8Ig2AK,2021-10-01
a9TDI000000D85i2AC,2021-10-01
a9TDI000000D8fQ2AS,2021-10-01
a9TDI000000D8fT2AS,2021-10-01
a9TDI000000D8dR2AS,2021-10-01
a9TDI000000D8N12AK,2021-10-01
a9TDI000000D8de2AC,2021-10-01
a9TDI000000D8G92AK,2021-10-01
a9TDI000000D7sH2AS,2021-10-01
a9TDI000000D8Fk2AK,2021-10-01
a9TDI000000D8LL2A0,2021-10-01
a9TDI000000D8L72AK,2021-10-01
a9TDI000000D8LD2A0,2021-10-01
a9TDI000000D7qt2AC,2021-10-01
a9TDI000000D84l2AC,2021-10-01
a9TDI000000D84r2AC,2021-10-01
a9TDI000000D7ue2AC,2021-10-01
a9TDI000000D7uf2AC,2021-10-01
a9TDI000000D7ug2AC,2021-10-01
a9TDI000000D8AT2A0,2021-10-01
a9TDI000000D8Ep2AK,2021-10-01
a9TDI000000D8Dn2AK,2021-10-01
a9TDI000000D8OT2A0,2021-10-01
a9TDI000000D8d02AC,2021-10-01
a9TDI000000D9S22AK,2021-10-01
a9TDI000000D8zS2AS,2021-10-01
a9TDI000000D9142AC,2021-10-01
a9TDI000000D8TH2A0,2021-10-01
a9TDI000000D8TY2A0,2021-10-01
a9TDI000000D9BM2A0,2021-10-01
a9TDI000000D9Eh2AK,2021-10-01
a9TDI000000D9Fz2AK,2021-10-01
a9TDI000000D8o62AC,2021-10-01
a9TDI000000D8oF2AS,2021-10-01
a9TDI000000D8oO2AS,2021-10-01
a9TDI000000D8SI2A0,2021-10-01
a9TDI000000D91D2AS,2021-10-01
a9TDI000000D8Yb2AK,2021-10-01
a9TDI000000D91P2AS,2021-10-01
a9TDI000000D91d2AC,2021-10-01
a9TDI000000D91e2AC,2021-10-01
a9TDI000000D91j2AC,2021-10-01
a9TDI000000D8h42AC,2021-10-01
a9TDI000000D8XU2A0,2021-10-01
a9TDI000000D9e82AC,2021-10-01
a9TDI000000D8WS2A0,2021-10-01
a9TDI000000D8eH2AS,2021-10-01
a9TDI000000D8eX2AS,2021-10-01
a9TDI000000D9Nw2AK,2021-10-01
a9TDI000000D8wf2AC,2021-10-01
a9TDI000000D8Us2AK,2021-10-01
a9TDI000000D8Ut2AK,2021-10-01
a9TDI000000D8qE2AS,2021-10-01
a9TDI000000D8ad2AC,2021-10-01
a9TDI000000D9Pr2AK,2021-10-01
a9TDI000000D9PQ2A0,2021-10-01
a9TDI000000D98x2AC,2021-10-01
a9TDI000000D98y2AC,2021-10-01
a9TDI000000D98z2AC,2021-10-01
a9TDI000000D9902AC,2021-10-01
a9TDI000000D9Tu2AK,2021-10-01
a9TDI000000D99J2AS,2021-10-01
a9TDI000000D9J12AK,2021-10-01
a9TDI000000D95I2AS,2021-10-01
a9TDI000000D9He2AK,2021-10-01
a9TDI000000DA2n2AG,2021-10-01
a9TDI000000D98p2AC,2021-10-01
a9TDI000000D9Yx2AK,2021-10-01
a9TDI000000D9AX2A0,2021-10-01
a9TDI000000D9Ac2AK,2021-10-01
a9TDI000000D98Q2AS,2021-10-01
a9TDI000000D9Vg2AK,2021-10-01
a9TDI000000D9YX2A0,2021-10-01
a9TDI000000D9fJ2AS,2021-10-01
a9TDI000000D9fW2AS,2021-10-01
a9TDI000000D9wW2AS,2021-10-01
a9TDI000000D9i52AC,2021-10-01
a9TDI000000D9st2AC,2021-10-01
a9TDI000000D9jW2AS,2021-10-01
a9TDI000000D9rw2AC,2021-10-01
a9TDI000000D9s92AC,2021-10-01
a9TDI000000D9i02AC,2021-10-01
a9TDI000000D9nP2AS,2021-10-01
a9TDI000000D9oe2AC,2021-10-01
a9TDI000000D9tV2AS,2021-10-01
a9TDI000000D9uM2AS,2021-10-01
a9TDI000000D9uT2AS,2021-10-01
a9TDI000000DE3E2AW,2021-10-01
a9TDI000000DC9G2AW,2021-10-01
a9TDI000000DDzE2AW,2021-10-01
a9TDI000000DCcM2AW,2021-10-01
a9TDI000000DCjT2AW,2021-10-01
a9TDI000000DDM22AO,2021-10-01
a9TDI000000DETl2AO,2021-10-01
a9TDI000000DELY2A4,2021-10-01
a9TDI000000DESM2A4,2021-10-01
a9TDI000000Cocj2AC,2021-10-01
a9TDI000000D8Ui2AK,2021-10-01
a9TDI000000D8UW2A0,2021-10-01
a9TDI000000D8Bg2AK,2021-10-01
a9TDI000000D7nU2AS,2021-10-01
a9TDI000000D7u42AC,2021-10-01
a9TDI000000D88B2AS,2021-10-01
a9TDI000000D88E2AS,2021-10-01
a9TDI000000D9C22AK,2021-10-01
a9TDI000000D8my2AC,2021-10-01
a9TDI000000D8Av2AK,2021-10-01
a9TDI000000D8Ax2AK,2021-10-01
a9TDI000000D8B02AK,2021-10-01
a9TDI000000D97j2AC,2021-10-01
a9TDI000000D8BA2A0,2021-10-01
a9TDI000000D9642AC,2021-10-01
a9TDI000000D8Z92AK,2021-10-01
a9TDI000000D8cI2AS,2021-10-01
a9TDI000000D8hQ2AS,2021-10-01
a9TDI000000D94q2AC,2021-10-01
a9TDI000000D8iD2AS,2021-10-01
a9TDI000000D83f2AC,2021-10-01
a9TDI000000D8402AC,2021-10-01
a9TDI000000D8432AC,2021-10-01
a9TDI000000D8no2AC,2021-10-01
a9TDI000000D99i2AC,2021-10-01
a9TDI000000D99k2AC,2021-10-01
a9TDI000000D8KR2A0,2021-10-01
a9TDI000000D8AB2A0,2021-10-01
a9TDI000000D8MB2A0,2021-10-01
a9TDI000000D8QL2A0,2021-10-01
a9TDI000000D8OA2A0,2021-10-01
a9TDI000000D8xJ2AS,2021-10-01
a9TDI000000D8Pr2AK,2021-10-01
a9TDI000000D8jp2AC,2021-10-01
a9TDI000000D8us2AC,2021-10-01
a9TDI000000D8v12AC,2021-10-01
a9TDI000000D8pb2AC,2021-10-01
a9TDI000000D8tT2AS,2021-10-01
a9TDI000000D8RI2A0,2021-10-01
a9TDI000000D8QQ2A0,2021-10-01
a9TDI000000D8yJ2AS,2021-10-01
a9TDI000000D8yM2AS,2021-10-01
a9TDI000000D8VM2A0,2021-10-01
a9TDI000000D8VP2A0,2021-10-01
a9TDI000000D9Ot2AK,2021-10-01
a9TDI000000D8yl2AC,2021-10-01
a9TDI000000D9RY2A0,2021-10-01
a9TDI000000D8kY2AS,2021-10-01
a9TDI000000D9y82AC,2021-10-01
a9TDI000000D9sW2AS,2021-10-01
a9TDI000000D8nA2AS,2021-10-01
a9TDI000000D8nE2AS,2021-10-01
a9TDI000000D9b62AC,2021-10-01
a9TDI000000D9bA2AS,2021-10-01
a9TDI000000D9442AC,2021-10-01
a9TDI000000D8vs2AC,2021-10-01
a9TDI000000D9I92AK,2021-10-01
a9TDI000000D9IY2A0,2021-10-01
a9TDI000000D9kQ2AS,2021-10-01
a9TDI000000DA0f2AG,2021-10-01
a9TDI000000D9IL2A0,2021-10-01
a9TDI000000D9QT2A0,2021-10-01
a9TDI000000D9L62AK,2021-10-01
a9TDI000000D9BH2A0,2021-10-01
a9TDI000000D9Uz2AK,2021-10-01
a9TDI000000D9Cz2AK,2021-10-01
a9TDI000000D9D12AK,2021-10-01
a9TDI000000D9L22AK,2021-10-01
a9TDI000000D9FR2A0,2021-10-01
a9TDI000000D9FT2A0,2021-10-01
a9TDI000000D8zl2AC,2021-10-01
a9TDI000000D8zq2AC,2021-10-01
a9TDI000000D9OR2A0,2021-10-01
a9TDI000000D9EL2A0,2021-10-01
a9TDI000000D9Of2AK,2021-10-01
a9TDI000000D9EP2A0,2021-10-01
a9TDI000000D9FE2A0,2021-10-01
a9TDI000000D9Py2AK,2021-10-01
a9TDI000000D97G2AS,2021-10-01
a9TDI000000D7Ds2AK,2021-10-01
a9TDI000000D7n92AC,2021-10-01
a9TDI000000D7n82AC,2021-10-01
a9TDI000000D7NB2A0,2021-10-01
a9TDI000000D7EJ2A0,2021-10-01
a9TDI000000D8I92AK,2021-10-01
a9TDI000000D7dk2AC,2021-10-01
a9TDI000000D7dp2AC,2021-10-01
a9TDI000000D7QN2A0,2021-10-01
a9TDI000000D7Zp2AK,2021-10-01
a9TDI000000D7Zi2AK,2021-10-01
a9TDI000000D7pp2AC,2021-10-01
a9TDI000000D7pr2AC,2021-10-01
a9TDI000000D7yj2AC,2021-10-01
a9TDI000000D7fn2AC,2021-10-01
a9TDI000000D7aI2AS,2021-10-01
a9TDI000000D7yb2AC,2021-10-01
a9TDI000000D7Vn2AK,2021-10-01
a9TDI000000D7Vw2AK,2021-10-01
a9TDI000000D7MM2A0,2021-10-01
a9TDI000000D7e32AC,2021-10-01
a9TDI000000D7eB2AS,2021-10-01
a9TDI000000D7lX2AS,2021-10-01
a9TDI000000D8HN2A0,2021-10-01
a9TDI000000D8Fa2AK,2021-10-01
a9TDI000000D89U2AS,2021-10-01
a9TDI000000D89c2AC,2021-10-01
